id,uuid,version,status,errorDescription,longTicker,shortTicker,pairName,longTickerEntryPrice,longTickerCurrentPrice,shortTickerEntryPrice,shortTickerCurrentPrice,meanEntry,meanCurrent,spreadEntry,spreadCurrent,zScoreEntry,zScoreCurrent,pValueEntry,pValueCurrent,adfPvalueEntry,adfPvalueCurrent,correlationEntry,correlationCurrent,alphaEntry,alphaCurrent,betaEntry,betaCurrent,stdEntry,stdCurrent,zScoreChanges,longUSDTChanges,longPercentChanges,shortUSDTChanges,shortPercentChanges,portfolioBeforeTradeUSDT,profitUSDTChanges,portfolioAfterTradeUSDT,profitPercentChanges,minutesToMinProfitPercent,minutesToMaxProfitPercent,minProfitPercentChanges,maxProfitPercentChanges,formattedTimeToMinProfit,formattedTimeToMaxProfit,formattedProfitLong,formattedProfitShort,formattedProfitCommon,timestamp,entryTime,updatedTime,maxZ,minZ,maxLong,minLong,maxShort,minShort,maxCorr,minCorr,exitReason,closeAtBreakeven,settingsTimeframe,settingsCandleLimit,settingsMinZ,settingsMinWindowSize,settingsMinPValue,settingsMaxAdfValue,settingsMinRSquared,settingsMinCorrelation,settingsMinVolume,settingsCheckInterval,settingsMaxLongMarginSize,settingsMaxShortMarginSize,settingsLeverage,settingsExitTake,settingsExitStop,settingsExitZMin,settingsExitZMax,settingsExitZMaxPercent,settingsExitTimeMinutes,settingsExitBreakEvenPercent,settingsUsePairs,settingsAutoTradingEnabled,settingsUseMinZFilter,settingsUseMinRSquaredFilter,settingsUseMinPValueFilter,settingsUseMaxAdfValueFilter,settingsUseMinCorrelationFilter,settingsUseMinVolumeFilter,settingsUseExitTake,settingsUseExitStop,settingsUseExitZMin,settingsUseExitZMax,settingsUseExitZMaxPercent,settingsUseExitTimeHours,settingsUseExitBreakEvenPercent,settingsMinimumLotBlacklist,useZScoreScoring,zScoreScoringWeight,usePixelSpreadScoring,pixelSpreadScoringWeight,useCointegrationScoring,cointegrationScoringWeight,useModelQualityScoring,modelQualityScoringWeight,useStatisticsScoring,statisticsScoringWeight,useBonusScoring,bonusScoringWeight,settingsUseExitNegativeZMinProfitPercent,settingsExitNegativeZMinProfitPercent
38,c544ef4a-d363-4075-8cff-ad895db1348f,37,CLOSED,,LUNA-USDT-SWAP,OL-USDT-SWAP,LUNA-USDT-SWAP/OL-USDT-SWAP,0.1523,0.1501,0.03649,0.03596,0.0,0.0,0.0,0.0,3.525973009414289,0.10997271522905079,8.318821015282574E-98,3.040172761684091E-72,0.023182898481182136,0.006052217685051532,0.8789003289129393,0.8138867577222424,0.0,0.0,0.0,0.0,0.0,0.0,-3.42,-0.36061960,-7.21000000,0.36738360,7.35000000,72.7599631608658,0.00676400,72.33938040134865,0.14000000,13,34,-2.103048,0.352952,-2.10%/13min,0.35%/34min,-0.36$/-7.21%,0.37$/7.35%,0.01$/0.14%,2025-08-18 23:35:30,2025-08-18 23:35:38,2025-08-19 00:11:11,4.30410668360804,0.10997271522905079,0.249772,-8.606228,9.224132,-0.431868,0.878900328912939,0.8138867577222424,EXIT_REASON_BY_Z_MIN,false,5m,300.0,3.5,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,2.0,-5.0,0.5,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,false,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
40,85278d40-ab31-4cf1-bbd0-ba941653c826,89,CLOSED,,APE-USDT-SWAP,TIA-USDT-SWAP,APE-USDT-SWAP/TIA-USDT-SWAP,0.5869,0.5941,1.701,1.719,0.0,0.0,0.0,0.0,4.080422608151611,0.04332190762023301,1.2257996957373124E-123,3.1457649986697564E-124,0.547907685047731,0.10403736961839988,0.9204938496514061,0.9212467508734196,0.0,0.0,0.0,0.0,0.0,0.0,-4.04,0.28385800,6.04000000,-0.27013500,-5.10000000,72.4655071013486,0.01372300,71.80559710134865,0.94000000,10,89,-3.30504526,0.94000000,-3.31%/10min,0.94%/89min,0.28$/6.04%,-0.27$/-5.10%,0.01$/0.94%,2025-08-19 00:05:30,2025-08-19 00:05:39,2025-08-19 01:35:15,5.31047725662216,0.04332190762023301,7.568894,-8.260894,3.353915,-8.249858,0.922929548529749,0.869643984930385,EXIT_REASON_BY_Z_MIN,false,5m,300.0,3.5,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,2.0,-5.0,0.5,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
39,03b27050-2036-4426-bcea-c4e4889dae79,137,CLOSED,,LAUNCHCOIN-USDT-SWAP,LPT-USDT-SWAP,LAUNCHCOIN-USDT-SWAP/LPT-USDT-SWAP,0.04862,0.04734,6.2176875,6.21,0.0,0.0,0.0,0.0,4.288089358581207,0.7579562157885523,7.706683588321546E-87,5.193990012748391E-104,0.013430498515930018,0.24800826851043767,0.8546893115899936,0.8906463118554725,0.0,0.0,0.0,0.0,0.0,0.0,-3.53,-0.51552685,-12.89000000,0.02565254,0.43000000,72.5883388008658,-0.48987431,71.88817745134865,-12.46000000,136,1,-12.46000000,0.4718954,-12.46%/136min,0.47%/1min,-0.52$/-12.89%,0.03$/0.43%,-0.49$/-12.46%,2025-08-18 23:45:37,2025-08-18 23:45:46,2025-08-19 02:02:11,4.28808935858121,0.757956215788552,1.684178,-17.3604,4.756022,-2.603978,0.8906463118554725,0.809617006614689,EXIT_REASON_BY_Z_MIN,false,5m,300.0,3.5,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,2.0,-5.0,1.0,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
41,88d3131b-8335-41a9-9b29-18bb87d4c1c2,112,CLOSED,,AXS-USDT-SWAP,FARTCOIN-USDT-SWAP,AXS-USDT-SWAP/FARTCOIN-USDT-SWAP,2.268,2.256,0.9122,0.9043,0.0,0.0,0.0,0.0,4.3302143080895545,0.827324967558102,1.494123016153121E-88,3.4917680452611715E-58,0.5692748786338365,0.5621734193655317,0.858792245177211,0.7620138891584736,0.0,0.0,0.0,0.0,0.0,0.0,-3.50,-0.11994000,-2.61000000,0.22691340,4.20000000,72.1436804013486,0.10697340,72.18224005134864,1.59000000,48,110,-2.42689194,1.59000000,-2.43%/48min,1.59%/110min,-0.12$/-2.61%,0.23$/4.20%,0.11$/1.59%,2025-08-19 01:05:31,2025-08-19 01:05:40,2025-08-19 02:55:42,4.33021430808955,0.827324967558102,0.898696,-3.231739,4.33279300,-4.482022,0.859839958923067,0.7355099421603,EXIT_REASON_BY_Z_MIN,false,5m,300.0,3.5,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,2.0,-5.0,1.0,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
42,d4fbaa1b-d566-4244-a7de-c9ffc2015d13,56,CLOSED,,BABY-USDT-SWAP,SAHARA-USDT-SWAP,BABY-USDT-SWAP/SAHARA-USDT-SWAP,0.0522,0.05224,0.08778,0.08744,0.0,0.0,0.0,0.0,3.529791210942539,0.27685162202448704,1.1413889424432086E-103,1.9279899841814628E-92,0.46106638512424536,0.2213309514333779,0.8900317050355298,0.8676509684558887,0.0,0.0,0.0,0.0,0.0,0.0,-3.25,0.02696155,0.54000000,0.09087456,1.82000000,72.1822400513486,0.11783611,72.0370900914107,2.36000000,41,54,-1.469438,2.36000000,-1.47%/41min,2.36%/54min,0.03$/0.54%,0.09$/1.82%,0.12$/2.36%,2025-08-19 03:10:31,2025-08-19 03:10:41,2025-08-19 04:05:11,3.52979121094254,0.27685162202448704,1.630853,-2.48066,2.17437900,-1.602216,0.894584591533353,0.851142004657318,EXIT_REASON_BY_Z_MIN,false,5m,300.0,3.5,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,2.0,-5.0,1.0,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
43,97fea0e6-7af3-4314-8736-e475ec5e1c83,75,CLOSED,,RVN-USDT-SWAP,W-USDT-SWAP,RVN-USDT-SWAP/W-USDT-SWAP,0.01335,0.01336,0.07801,0.07802,0.0,0.0,0.0,0.0,3.6664395556135823,0.10207498626732658,7.874819600006084E-179,3.052760529426947E-146,0.12908064747501635,0.31585542711354486,0.9669055523738519,0.9446202733166664,0.0,0.0,0.0,0.0,0.0,0.0,-3.56,0.01609830,0.32000000,-0.00352850,-0.07000000,72.0593838513486,0.01256980,71.94928109141071,0.25000000,35,22,-0.297222,0.748971,-0.30%/35min,0.75%/22min,0.02$/0.32%,0.00$/-0.07%,0.01$/0.25%,2025-08-19 03:30:31,2025-08-19 03:30:41,2025-08-19 04:45:12,3.66643955561358,0.10207498626732658,2.430462,-1.661538,2.227094,-2.636906,0.970158861251809,0.942282256187034,EXIT_REASON_BY_Z_MIN,false,5m,300.0,3.5,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,2.0,-5.0,1.0,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
46,0828b2da-4b7c-4bba-a6f9-6cb7eadf3d81,21,CLOSED,,EIGEN-USDT-SWAP,STRK-USDT-SWAP,EIGEN-USDT-SWAP/STRK-USDT-SWAP,1.29064,1.3097,0.1328,0.1339,0.0,0.0,0.0,0.0,4.028762267112161,3.674131777395579,3.505822285106179E-162,1.5313382947304849E-152,0.567132491596464,0.93745234682477,0.9569812938776324,0.9498914374236996,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.37681150,7.25000000,-0.21610800,-4.50000000,71.8656810914107,0.16070350,71.9301677914107,2.75000000,6,18,-0.21941604,2.75000000,-0.22%/6min,2.75%/18min,0.38$/7.25%,-0.22$/-4.50%,0.16$/2.75%,2025-08-19 04:50:39,2025-08-19 04:50:48,2025-08-19 05:09:18,4.38745881786322,2.49460091690339,7.57896900,0.309738,0.249,-4.626,0.956981293877632,0.929479388399984,EXIT_REASON_BY_TAKE,false,5m,300.0,3.5,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,2.0,-5.0,1.0,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
47,d44c4da3-3411-468a-a71a-e06bc9c7ee5c,17,CLOSED,,INJ-USDT-SWAP,VIRTUAL-USDT-SWAP,INJ-USDT-SWAP/VIRTUAL-USDT-SWAP,13.867,13.885,1.2283,1.2206,0.0,0.0,0.0,0.0,5.146842694282284,3.0083809190623456,7.800390546576415E-89,1.119268934622555E-82,0.9150248973942052,0.3825291515323219,0.8594563545641865,0.8441644122004344,0.0,0.0,0.0,0.0,0.0,0.0,-2.14,0.02978510,0.58000000,0.12926460,2.64000000,71.9035677914107,0.15904970,72.1171191914107,3.22000000,2,14,-0.38250843,3.22000000,-0.38%/2min,3.22%/14min,0.03$/0.58%,0.13$/2.64%,0.16$/3.22%,2025-08-19 05:10:36,2025-08-19 05:10:46,2025-08-19 05:25:18,5.14684269428228,3.0083809190623456,1.621182,-1.449406,3.417732,-0.227166,0.859456354564186,0.8441644122004344,EXIT_REASON_BY_TAKE,false,5m,300.0,3.5,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,2.0,-5.0,1.0,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
45,5a8b4e51-576e-4147-8e28-e66750d9ec36,90,CLOSED,,SAHARA-USDT-SWAP,SUSHI-USDT-SWAP,SAHARA-USDT-SWAP/SUSHI-USDT-SWAP,0.08723,0.0886,0.7683,0.7779,0.0,0.0,0.0,0.0,3.7986306594163177,0.773781342225878,5.649056057375619E-124,1.404840200778455E-122,0.31771418353343284,0.4607191257823704,0.9209235993498237,0.9191248910526749,0.0,0.0,0.0,0.0,0.0,0.0,-3.02,0.35342320,7.52000000,-0.33336660,-6.29000000,71.9848900914107,0.02005660,72.2695103114107,1.23000000,57,89,-1.10199002,1.23000000,-1.10%/57min,1.23%/89min,0.35$/7.52%,-0.33$/-6.29%,0.02$/1.23%,2025-08-19 04:10:31,2025-08-19 04:10:40,2025-08-19 05:40:15,4.69465639900576,0.773781342225878,8.428509,-2.74596,2.235115,-7.195074,0.92096919891407,0.89233112057886,EXIT_REASON_BY_Z_MIN,false,5m,300.0,3.5,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,2.0,-5.0,1.0,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
49,d51cfcce-52bf-483c-875d-f3ac19bf3cab,57,CLOSED,,ARB-USDT-SWAP,INJ-USDT-SWAP,ARB-USDT-SWAP/INJ-USDT-SWAP,0.4931,0.5011,13.943,14.083,0.0,0.0,0.0,0.0,3.54119318181466,0.47050947862373144,2.1313886877336803E-152,2.925054082535361E-155,0.04625860295398059,0.21577777877840326,0.9497772212349165,0.9520045486988646,0.0,0.0,0.0,0.0,0.0,0.0,-3.07,0.32783600,8.20000000,-0.30615300,-5.10000000,71.9226903114107,0.02168300,72.0656233114107,3.10000000,48,54,-2.8819502,3.10000000,-2.88%/48min,3.10%/54min,0.33$/8.20%,-0.31$/-5.10%,0.02$/3.10%,2025-08-19 06:00:31,2025-08-19 06:00:41,2025-08-19 06:55:18,3.82874685713697,0.47050947862373144,9.84655,-0.25345,0.765717,-9.834283,0.9520045486988646,0.941425272784278,EXIT_REASON_BY_Z_MIN,false,5m,300.0,3.5,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,2.0,-5.0,1.0,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
48,dea93c5d-77dc-485c-8fff-d4f51e2e5eac,135,CLOSED,,POL-USDT-SWAP,SLP-USDT-SWAP,POL-USDT-SWAP/SLP-USDT-SWAP,0.2543,0.2507,0.001848,0.001835,0.0,0.0,0.0,0.0,3.676980440014333,0.8313843938960759,1.6438863965794435E-70,7.861225158303237E-40,0.5269962702094761,0.5058003524846197,0.8082479093232295,0.6660739471458649,0.0,0.0,0.0,0.0,0.0,0.0,-2.85,-0.28785600,-5.76000000,0.16232112,3.25000000,72.1619191914107,-0.12553488,71.8310884014107,-2.51000000,134,82,-2.51000000,1.799445,-2.51%/134min,1.80%/82min,-0.29$/-5.76%,0.16$/3.25%,-0.13$/-2.51%,2025-08-19 05:30:33,2025-08-19 05:30:42,2025-08-19 07:45:15,3.79022920551973,0.8313843938960759,0.36344,-5.76000000,4.30585,-1.64295,0.808950418591811,0.6660739471458649,EXIT_REASON_BY_Z_MIN,false,5m,300.0,3.5,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,2.0,-5.0,1.0,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
51,c310197e-2c9f-4035-b5df-2588e7a7d836,14,CLOSED,,SSV-USDT-SWAP,SUI-USDT-SWAP,SSV-USDT-SWAP/SUI-USDT-SWAP,8.679,8.68,3.6366,3.6084,0.0,0.0,0.0,0.0,5.067422132189786,2.4976510568203034,1.851680402162878E-107,5.041574917024243E-109,0.43876891433677967,0.05459140399931887,0.8966437213981716,0.8992498855316193,0.0,0.0,0.0,0.0,0.0,0.0,-2.57,-0.00189905,-0.05000000,0.23691840,3.95000000,71.7992342173809,0.23501935,72.03719906738093,3.90000000,1,11,0.3202724,3.90000000,0.32%/1min,3.90%/11min,0.00$/-0.05%,0.24$/3.95%,0.24$/3.90%,2025-08-19 08:00:31,2025-08-19 08:00:41,2025-08-19 08:12:20,5.06742213218979,2.4976510568203,0.594521,-0.440479,4.00244000,0.389107,0.899312912997493,0.896482322236753,EXIT_REASON_BY_TAKE,false,5m,300.0,3.0,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.5,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
44,3f1fe919-2ccd-4407-9e2b-910b37126b29,265,CLOSED,,LAYER-USDT-SWAP,LDO-USDT-SWAP,LAYER-USDT-SWAP/LDO-USDT-SWAP,0.5538,0.566,1.2857,1.3214,0.0,0.0,0.0,0.0,3.6630449209268554,0.39975765225679966,4.484336861861911E-79,1.1858806539513997E-7,0.2663629035916358,0.7013270488165437,0.8343757492634205,0.29992946123393427,0.0,0.0,0.0,0.0,0.0,0.0,-3.26,0.53678493,10.95000000,-0.67808891,-13.30000000,71.9993867513486,-0.14130398,72.11109281738092,-2.35000000,244,4,-4.99361738,0.5869777,-4.99%/244min,0.59%/4min,0.54$/10.95%,-0.68$/-13.30%,-0.14$/-2.35%,2025-08-19 03:50:32,2025-08-19 03:50:41,2025-08-19 08:20:45,3.89633897920945,0.39975765225679966,11.208917,-6.455655,1.330693,-15.322248,0.834992831549828,0.29992946123393427,EXIT_REASON_BY_Z_MIN,false,5m,300.0,3.0,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.5,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
50,54d9b06e-6e53-4039-aa10-65c574ae807f,87,CLOSED,,ORDI-USDT-SWAP,TON-USDT-SWAP,ORDI-USDT-SWAP/TON-USDT-SWAP,8.921,8.899,3.273,3.27,0.0,0.0,0.0,0.0,3.9856788958549156,0.40990495613719763,5.205821213477572E-106,8.84906330975791E-59,0.013103182527549374,2.2656516703440564E-5,0.8941671109234215,0.7645269945150122,0.0,0.0,0.0,0.0,0.0,0.0,-3.58,-0.04447217,-1.11000000,0.01048050,0.17000000,71.7947633114107,-0.03399167,72.06651526738092,-0.94000000,85,3,-0.94000000,0.4809554,-0.94%/85min,0.48%/3min,-0.04$/-1.11%,0.01$/0.17%,-0.03$/-0.94%,2025-08-19 07:30:32,2025-08-19 07:30:43,2025-08-19 08:56:11,3.98567889585492,0.40990495613719763,2.219321,-2.558179,1.320075,-2.129925,0.894167110923421,0.7645269945150122,EXIT_REASON_BY_Z_MIN,false,1m,300.0,3.0,100.0,0.01,0.01,0.8,0.8,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.5,0.5,0.0,60.0,1.0,3.0,false,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
52,7a67564a-caae-4caf-8afd-3959649b229f,30,CLOSED,,STRK-USDT-SWAP,YGG-USDT-SWAP,STRK-USDT-SWAP/YGG-USDT-SWAP,0.1341,0.1341,0.1545,0.1547,0.0,0.0,0.0,0.0,3.1034766342142737,0.4263505215351568,5.51781721480346E-151,3.1767102595475384E-167,0.04854092583613681,0.2038276400760411,0.9486388392691281,0.9602723234587742,0.0,0.0,0.0,0.0,0.0,0.0,-2.68,0E-8,0E-8,-0.04832415,-0.97000000,72.0780928173809,-0.04832415,72.02548256738092,-0.97000000,25,20,-0.97000000,0.1990855,-0.97%/25min,0.20%/20min,0.00$/0.00%,-0.05$/-0.97%,-0.05$/-0.97%,2025-08-19 08:30:33,2025-08-19 08:30:42,2025-08-19 08:56:23,3.10347663421427,0.4263505215351568,0.993426,-1.238574,1.214745,-0.97000000,0.9602723234587742,0.948623719329557,EXIT_REASON_BY_Z_MIN,false,1m,300.0,3.0,100.0,0.01,0.01,0.8,0.8,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.5,0.5,0.0,60.0,1.0,3.0,false,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
56,4e9a7638-fac7-4f46-9b0a-161e5240b917,17,CLOSED,,ETHFI-USDT-SWAP,NOT-USDT-SWAP,ETHFI-USDT-SWAP/NOT-USDT-SWAP,1.1012,1.1148,0.001877,0.001895,0.0,0.0,0.0,0.0,3.6532463058813636,-1.4821808594093269,1.4888297225120967E-193,7.342337330850011E-152,0.00478070668710189,0.014160221815522896,0.9737302177460774,0.9493475659030233,0.0,0.0,0.0,0.0,0.0,0.0,-5.14,0.30944520,5.63000000,-0.20240115,-4.50000000,71.9561683173809,0.10704405,71.99044256738091,1.13000000,2,15,0.03182545,1.36582530,0.03%/2min,1.37%/15min,0.31$/5.63%,-0.20$/-4.50%,0.11$/1.13%,2025-08-19 09:15:35,2025-08-19 09:15:45,2025-08-19 09:31:16,3.65324630588136,-1.4821808594093269,6.17480700,0.196625,0.248181,-4.51181900,0.973887683514149,0.9493475659030233,EXIT_REASON_BY_Z_MIN,false,1m,300.0,3.0,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.5,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
55,4ed44748-3ab0-4ab6-8ec1-29b28e2fc9aa,26,CLOSED,,BABY-USDT-SWAP,LAUNCHCOIN-USDT-SWAP,BABY-USDT-SWAP/LAUNCHCOIN-USDT-SWAP,0.05283,0.05265,0.04784,0.04754,0.0,0.0,0.0,0.0,3.3247656457903054,0.40138805150292195,3.825863322407448E-89,6.261040042622748E-100,0.9588683824938713,0.14748838014314847,0.8601803673057618,0.8830651645309581,0.0,0.0,0.0,0.0,0.0,0.0,-2.92,-0.09395300,-1.88000000,0.13776885,2.76000000,72.0254825673809,0.04381585,72.02914416738092,0.88000000,8,18,-0.2478575,1.2321425,-0.25%/8min,1.23%/18min,-0.09$/-1.88%,0.14$/2.76%,0.04$/0.88%,2025-08-19 09:06:50,2025-08-19 09:07:00,2025-08-19 09:34:12,3.32476564579031,0.40138805150292195,5.324301,-1.88000000,3.30398400,-5.774016,0.88978467859947,0.838901793835772,EXIT_REASON_BY_Z_MIN,false,1m,300.0,3.0,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.5,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
57,dca9426b-ebdd-41a8-9451-4b807b11fe77,13,CLOSED,,WIF-USDT-SWAP,WLD-USDT-SWAP,WIF-USDT-SWAP/WLD-USDT-SWAP,0.8629,0.8558,0.9461,0.9418,0.0,0.0,0.0,0.0,3.1272574640593582,-1.6456951861200537,5.229925023482803E-180,9.307384041562293E-126,0.006937927631312644,1.6021998965330696E-8,0.9675123223219281,0.9231611441684602,0.0,0.0,0.0,0.0,0.0,0.0,-4.77,-0.17991000,-4.09000000,0.12476235,2.23000000,72.1002857673809,-0.05514765,71.90343317238089,-1.86000000,11,1,-1.86000000,0.31204708,-1.86%/11min,0.31%/1min,-0.18$/-4.09%,0.12$/2.23%,-0.06$/-1.86%,2025-08-19 09:25:33,2025-08-19 09:25:43,2025-08-19 09:37:12,5.45062891124591,-1.6456951861200537,2.006506,-5.720767,4.232472,-1.722885,0.967512322321928,0.9231611441684602,EXIT_REASON_BY_Z_MIN,false,1m,300.0,3.0,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.5,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP,BNB-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
59,76c52863-0d8d-433b-bf92-65cfdf696c00,8,CLOSED,,GMT-USDT-SWAP,ORDI-USDT-SWAP,GMT-USDT-SWAP/ORDI-USDT-SWAP,0.0423499788135594,0.04236,8.857,8.874,0.0,0.0,0.0,0.0,2.0919913761424915,-0.27381683776092136,1.382299389767941E-117,1.1904146689241764E-161,0.69812881878502,0.0628476548445507,0.9123315399441868,0.9566189754202818,0.0,0.0,0.0,0.0,0.0,0.0,-2.37,0.00115942,0.03000000,-0.04622310,-0.77000000,72.0250441673809,-0.04506368,71.8623527473809,-0.74000000,5,1,-0.74000000,0.0531862,-0.74%/5min,0.05%/1min,0.00$/0.03%,-0.05$/-0.77%,-0.05$/-0.74%,2025-08-19 09:35:59,2025-08-19 09:36:13,2025-08-19 09:42:12,3.35100920964918,-0.27381683776092136,1.902115,0.03000000,-0.416433,-1.736433,0.9566189754202818,0.882890807528817,EXIT_REASON_BY_Z_MIN,false,15m,300.0,3.0,100.0,0.1,0.1,0.8,0.8,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.5,0.5,0.0,60.0,1.0,3.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,"LINK-USDT-SWAP,ETH-USDT-SWAP",true,5.0,false,5.0,true,5.0,true,5.0,true,5.0,true,5.0,false,1.0
